material_id,pretty_formula,band_gap
mp-1221862,Na4AsP(H15O11)2,4.1322
mp-1222195,Mg3Fe(SiO4)2,4.1547
mp-1222289,LiTb(WO4)2,4.0817000000000005
mp-1222340,LiSm(WO4)2,4.152699999999999
mp-1222598,Li3AsO4,4.1513
mp-1222669,Li2IBr,4.1375
mp-1222825,Lu4Zr3O12,4.1179
mp-1223205,La5Si2BO13,4.1402
mp-1223363,KSO2F,4.154400000000001
mp-1223547,KMg3GaSi3(HO6)2,4.1202
mp-1223610,KGaFe(CN)6,4.1584
mp-1224176,KMg2As2H31O23,4.1563
mp-1224647,La3Nd11(Si3O13)3,4.1378
mp-1226455,Cs2GeB4O9,4.0987
mp-12271,MgSeO3,4.077500000000001
mp-1227854,Ca3Mg2Fe(CO3)6,4.090299999999999
mp-1227885,Ca2MgFe(CO3)4,4.131
mp-1228209,AlTlSiO4,4.0807
mp-1228326,BaPb2(SO4)3,4.1139
mp-1228616,BaPb2(SO4)3,4.1215
mp-1228639,Ba2LuB2ClO6,4.152200000000001
mp-1228884,CsH3(SeO3)2,4.1582
mp-1228939,Al3NO3,4.0912
mp-12295,Sr3La2(BO3)4,4.1563
mp-1245025,B2O3,4.0997
mp-1247890,Al2SiO5,4.1086
mp-1248272,CaAl2Si2(H2O5)2,4.1554
mp-1265911,Na10Zr6Si7(PO18)2,4.1294
mp-1279062,Fe(BO2)2,4.0966000000000005
mp-12862,LuTaO4,4.0899
mp-13067,Tm2O3,4.1535
mp-13068,Lu2O3,4.0883
mp-1317499,LiFe(PO3)3,4.1116
mp-14333,TaAlO4,4.0964
mp-14458,Na3Li3Cr2F12,4.0883
mp-1539038,AlTl2F5,4.0941
mp-1568793,MgFeP2O7,4.082599999999999
mp-1569680,MgFeP2O7,4.1162
mp-1571033,Li2Fe(CO3)2,4.1415
mp-16108,Cs3P6N11,4.087899999999999
mp-16695,K2ZnP2O7,4.1338
mp-16808,La2(WO4)3,4.1497
mp-17056,LiZnPO4,4.1074
mp-17799,KCdC3(NO)3,4.1322
mp-18449,K2ZrO3,4.0795
mp-18939,LiCo(CO)4,4.0997
mp-18990,Ba2Mn(BO2)6,4.1578
mp-19112,FeSO4,4.1128
mp-19276,BaMoO4,4.0973
mp-19487,Ba2Mn(PO4)2,4.1325
mp-19926,La2Be2GeO7,4.126199999999999
mp-22003,NaN3,4.0886
mp-22697,Ni3(PO4)2,4.1061
mp-22916,NaBr,4.0895
mp-22958,KBrO3,4.0763
mp-23025,LaClO,4.1443
mp-23230,PCl3,4.0767
mp-23280,AsCl3,4.1006
mp-23288,AlBr3,4.0992
mp-23375,PNCl2,4.1175
mp-23656,Na4Ga3Si3ClO12,4.1073
mp-23718,Ca2MnP2(H2O5)2,4.138
mp-23783,Ga2NiP3H8NO14,4.1317
mp-23811,CaNiBP2H3O10,4.0932
mp-23879,Ca(HO)2,4.1225000000000005
mp-23882,Ca3Al2(HO)12,4.1187000000000005
mp-23884,SrGe(HO2)2,4.1368
mp-24030,ZrP2(HO3)2,4.1162
mp-24044,CaH12(BrO3)2,4.1372
mp-24128,ReH4NO4,4.1018
mp-24231,NiH12(ClO3)2,4.0897
mp-24359,CaAs(HO)7,4.1423
mp-24423,SrHBr,4.0775
mp-24566,MgH8(IO5)2,4.136
mp-24573,K2NiH8(CO5)2,4.1507000000000005
mp-2460,Er2O3,4.128299999999999
mp-24620,MgMoH2O5,4.119
mp-24681,CsCrH18N6(ClO2)4,4.1106
mp-25959,LiBi(PO3)4,4.147
mp-26019,LiMn(PO3)3,4.1533999999999995
mp-26025,Li2FeP2O7,4.135800000000001
mp-26081,Li4Mn(PO4)2,4.1314
mp-26085,Li3Mo2(PO4)3,4.1525
mp-26125,Li2Fe(PO3)4,4.1261
mp-26209,LiBiP2O7,4.156
mp-26293,LiMoP2O7,4.1097
mp-26407,Li2SnP2O7,4.1256
mp-26519,Li3Mo(PO4)2,4.108700000000001
mp-2652,Y2O3,4.1062
mp-26789,Li2FeP2O7,4.1143
mp-26949,LiSn2(PO3)5,4.1438
mp-27132,Zr2P2O9,4.1288
mp-27202,B9H8S,4.1569
mp-27367,SeOF2,4.0951
mp-27576,Sc2GeO5,4.1329
mp-27791,SrBe3O4,4.1268
mp-27818,MnSO3,4.0975
mp-27972,AcBr3,4.106199999999999
mp-28138,Ni(ClO4)2,4.0945
mp-28271,Sn5BF13,4.1516
mp-29007,P4(SO2)3,4.1409
mp-29081,P4SO7,4.0787
mp-29172,SeF4,4.1432
mp-2920,LaAlO3,4.104900000000001
mp-30140,BeI2,4.1400999999999994
mp-30214,SbIF10,4.1022
mp-30906,Sr2Al6O11,4.1241
mp-3094,SrAl2O4,4.1526
mp-30978,KAl2Br7,4.128
mp-30980,NaYO2,4.1319
mp-31964,Li2Mn(PO3)4,4.101
mp-32383,Li2NiP2O7,4.1119
mp-32570,Al2O3,4.133100000000001
mp-33024,H2S,4.1036
mp-3397,Ba2TiO4,4.1439
mp-3439,SbPO4,4.079
mp-3524,LiPN2,4.0907
mp-39260,Na2CaPO4F,4.105
mp-4035,RbReO4,4.1402
mp-4199,Na2S2O3,4.0863
mp-4202,BaAl2O4,4.0969
mp-4344,HoTaO4,4.091799999999999
mp-4558,Li4GeO4,4.1049999999999995
mp-4975,RbZnF3,4.0784
mp-504207,LiSb(PO3)4,4.1221
mp-505698,SmH18(IO3)3,4.1274
mp-510246,MnP4H16(NO8)2,4.0773
mp-530146,MgAl2O4,4.123399999999999
mp-530748,MgAl2O4,4.1391
mp-531956,Hf3Sc4O12,4.1126000000000005
mp-541661,LiZr2(PO4)3,4.1295
mp-545479,B4CCl6O,4.0926
mp-549737,Ba2Ca(BO3)2,4.080500000000001
mp-5503,ErTaO4,4.0922
mp-5516,Sc2(WO4)3,4.126
mp-554025,SNF,4.0948
mp-554396,Mg2SiO4,4.1541999999999994
mp-554593,TbTaO4,4.1495999999999995
mp-554657,Na2Tl2B10O17,4.09
mp-554905,CaZnSi3O8,4.089499999999999
mp-555131,CsCO2,4.1556
mp-555230,Rb2YGa(SiO3)4,4.1384
mp-555942,Er3SiSe2O10F,4.0849
mp-555982,Si2Ge3P6O25,4.0824
mp-556320,Cs2NaFeF6,4.1043
mp-556458,BaCa(CO3)2,4.143000000000001
mp-556498,Sr2Be2B2O7,4.0817
mp-556856,BaCSNCl,4.135
mp-556886,Li4Al3Ge3ClO12,4.1097
mp-557599,Rb2Bi(ClO4)5,4.0938
mp-557653,SiO2,4.130599999999999
mp-557746,Zn2SeCl2O3,4.0927
mp-557754,ZrP2O7,4.1015
mp-557840,NaLa(SO4)2,4.1593
mp-557909,Zr(PO3)4,4.1128
mp-557914,DyTaO4,4.147
mp-558077,Ba3Na2Cr4F20,4.107
mp-558078,Rb2NaFeF6,4.1195
mp-558195,Ba2HoB2ClO6,4.0845
mp-558309,K4SnSb2F14,4.1019
mp-558318,Rb2TbGa(SiO3)4,4.0952
mp-558336,Ho2O3,4.0837
mp-558356,Na2CrNiF7,4.1023
mp-558489,Ca6Hf19O44,4.130800000000001
mp-558625,SrZr(PO4)2,4.1258
mp-558674,K2NaFeF6,4.1367
mp-558680,Ba2Zn(BO2)6,4.1133999999999995
mp-559039,PH3PbCO3,4.154100000000001
mp-559219,Zr(PO3)4,4.1079
mp-559277,SrLiFeF6,4.1240000000000006
mp-559289,YTaO4,4.1309
mp-559348,BaZr(BO3)2,4.1236999999999995
mp-559424,RbPr(MoO4)2,4.0974
mp-559454,Cs2KFeF6,4.1563
mp-559773,Na4Sr(SiO3)3,4.0943000000000005
mp-559820,LaSClO4,4.096500000000001
mp-559934,LiZnPO4,4.1304
mp-560092,RbNa5Be8O11,4.0918
mp-560186,BaMgSiO4,4.113899999999999
mp-560216,Cs2GeP4O13,4.1237
mp-560358,Zr2P2O9,4.1331
mp-560445,SrEr2O4,4.1129
mp-560668,K2Zn3(P2O7)2,4.110399999999999
mp-560874,BaPb2C2(O3F)2,4.1272
mp-560911,Mn3B7BrO13,4.13
mp-560963,Rb2NaMoF6,4.1582
mp-561067,KRb2FeF6,4.156000000000001
mp-561084,Nd4Al2O9,4.0823
mp-561112,Zn2SeCl2O3,4.156
mp-561176,Sb2POF13,4.0801
mp-561311,K2P2WO9,4.0817
mp-561437,Al2Ge(O2F)2,4.0818
mp-561441,Y2GeO5,4.0941
mp-561569,CsSb2F7,4.0988
mp-562028,Cs7Fe4F15,4.1345
mp-562504,Cs2GaP3O10,4.1491
mp-567486,BaSr2(PN2)6,4.1542
mp-567878,AlTlBr4,4.1035
mp-569812,BaN3Cl,4.1195
mp-570285,SiBr4,4.1057
mp-570886,BeI2,4.0802000000000005
mp-584129,Li2NiP2O7,4.13
mp-605684,Mg3H13C9NO13,4.0947
mp-606650,CdPd(CN)6,4.100700000000001
mp-607712,Lu2(CN2)3,4.1556
mp-616204,Ga3Cl7,4.144
mp-621825,Y6Pb8OF32,4.0785
mp-6227,Ca2ZnSi2O7,4.091900000000001
mp-625367,LuHO2,4.097300000000001
mp-625409,Sm(HO)3,4.096500000000001
mp-625452,Pr(HO)3,4.110099999999999
mp-6255,Ca3Sc2(SiO4)3,4.1026
mp-625560,H7BrO3,4.148
mp-625653,H9BrO4,4.0857
mp-625790,H8N2O,4.0847
mp-626149,Mg(HO)2,4.1369
mp-626417,CsH3O2,4.1021
mp-6267,LaSiBO5,4.144699999999999
mp-627077,Ba(HO)2,4.109100000000001
mp-639278,BaZn(SeO3)2,4.082
mp-642729,LaH3(CO2)3,4.1377999999999995
mp-642999,TmH3(CO2)3,4.145
mp-643013,ZrP2(HO3)2,4.1314
mp-643564,FeH2SO5,4.134
mp-6453,K3Nd(Si2O5)3,4.1369
mp-645774,SnSO4,4.1524
mp-648384,KB5O8,4.1369
mp-6504,BaMg(CO3)2,4.132
mp-6511,KCSN,4.1181
mp-667471,KB5O8,4.1303
mp-6709,Ca3La3(BO3)5,4.1370000000000005
mp-672266,CSNOF5,4.1175999999999995
mp-675324,BaCO3,4.0966000000000005
mp-675601,Al3NO3,4.0828999999999995
mp-675802,Y4Zr3O12,4.1074
mp-676275,Nd2Pb5F16,4.1223
mp-676881,Ho4Zr3O12,4.1411999999999995
mp-677203,H24C8Se(NO2)2,4.087899999999999
mp-677528,Na11Zr8Si7P5O48,4.0902
mp-680180,K3Co(CN)6,4.134399999999999
mp-684470,Li3Sn2P5O16,4.0954
mp-684801,CaLaMgTaO6,4.1304
mp-685415,Na3SmBr6,4.1414
mp-686674,Ba2La3Si3O12F,4.109400000000001
mp-694997,K4Na2FeH3F12,4.1002
mp-695998,K2ZnH4,4.1486
mp-696308,B3H7CO,4.1494
mp-696651,K3NbHOF7,4.1079
mp-696994,Zr2H16SN3(O2F3)3,4.0781
mp-697025,HI,4.084899999999999
mp-697170,MgH6(BrN)2,4.1225
mp-697181,CsLi2(HO)3,4.1511
mp-697308,Na17Zr12Si11P7O72,4.124700000000001
mp-697451,ZnP2(HO)4,4.147
mp-698494,K2BiH5(CO2)5,4.109999999999999
mp-699466,ZnPH7C2N4O5,4.0828
mp-699478,FeH12(NF2)3,4.129
mp-705485,NaCa5ScZn5(SiO3)12,4.1334
mp-706336,Na4Be2Si6Sn(HO5)4,4.076599999999999
mp-706521,K2PH3O5,4.1030999999999995
mp-706815,KBa7Al15Si17O64,4.152299999999999
mp-706869,La2ThTa(ClO2)3,4.1456
mp-707311,ZnPH3O5,4.084300000000001
mp-707395,NaH2SeO4,4.1575
mp-709885,Rb4LiH3(SO4)4,4.0899
mp-720704,NaCa9ScZn9(SiO3)20,4.0994
mp-720817,MgAsH15O11,4.1587
mp-722401,ZnH16C6S2(N2Cl)2,4.1399
mp-729903,ZnInH14O7F5,4.1099
mp-735484,CrP2H17N4O9,4.1181
mp-743577,FeH12C2S2(O2F)6,4.0772
mp-743617,KMnH4Cl3O2,4.1204
mp-744644,Mg2MnH24(ClO2)6,4.1512
mp-746672,NiP2H2O7,4.1291
mp-752628,Li2MnF4,4.1274
mp-752691,Sr3Hf2O7,4.1002
mp-752709,InBP2H5NO9,4.0802000000000005
mp-753272,Li3Fe2P4HO14,4.088900000000001
mp-753854,Rb2PH3SeO8,4.099
mp-754116,BaY2Br8,4.092499999999999
mp-754140,CaSeO3,4.1419
mp-754239,ScGaO3,4.0847
mp-754250,NaLuO2,4.0952
mp-754455,Sc2O3,4.0992999999999995
mp-754581,LiFeF3,4.0921
mp-754592,Li4FeOF4,4.076
mp-754964,HfZrO4,4.0809999999999995
mp-754968,Li3FePCO7,4.0809999999999995
mp-755213,YbCO3,4.1309
mp-755483,Al2O3,4.097600000000001
mp-755605,TbCO3,4.078799999999999
mp-755883,NaDyO2,4.1297999999999995
mp-756180,Ba2Hf7O16,4.1255
mp-756293,La2HfO5,4.1282
mp-756535,LiFeF4,4.0784
mp-756651,Li3MnPCO7,4.108499999999999
mp-756748,ScH3(ClO5)2,4.1145
mp-757035,Li5FeP3O11,4.1414
mp-757429,Li2Fe2Si4O11,4.093
mp-757580,LiP4WO12,4.1469000000000005
mp-757994,LiP4WO12,4.1511
mp-758115,Li2SnP2O7,4.0826
mp-758253,CaH12(IO6)2,4.124
mp-758671,LiMn(PO3)3,4.1212
mp-758916,Ga2P3H12(NO4)3,4.130699999999999
mp-759251,LiSb(PO3)4,4.1585
mp-759413,ZnPH4NO4,4.0776
mp-759419,LiSb(PO3)4,4.1158
mp-759485,LiSb(PO3)4,4.0868
mp-759605,Li2Fe(CO3)2,4.0771999999999995
mp-759900,K2LiNbO4,4.102
mp-760419,Li2BiF5,4.1324000000000005
mp-761573,Li4Mn(PO4)2,4.1004
mp-766427,K2NaZn2H5(C2O7)2,4.129700000000001
mp-766471,Li3Mn2C3O9F,4.0823
mp-767533,Na2LaPCO7,4.0812
mp-768572,YAl3O6,4.1240000000000006
mp-768597,SrLaCl5,4.1075
mp-769023,Ba2Y7Cl25,4.1259
mp-769028,Si3Sb2O9,4.1105
mp-769070,BaY4Cl14,4.0974
mp-769252,Sr3Ta2O8,4.0851
mp-769266,Ca3Ta2O8,4.1056
mp-769268,Sr4Ta2O9,4.1431000000000004
mp-769283,Sr4Ta2O9,4.1571
mp-770280,Li6Bi(BO3)3,4.1508
mp-770967,Li2MnP2O7,4.0783000000000005
mp-770997,Li2HfO3,4.1342
mp-771011,Li2FeCSO7,4.1572000000000005
mp-771081,Li3Ni(BO2)5,4.0903
mp-771121,La2HfO5,4.0802000000000005
mp-771260,Y2Hf2O7,4.1331
mp-771888,Sr2LaCl7,4.145300000000001
mp-771889,Sr5La2Cl16,4.100099999999999
mp-772777,K3SrPCO7,4.1479
mp-772955,Ba2LaCl7,4.1372
mp-774708,ZnH12C3S4(N3O2)2,4.0889999999999995
mp-776097,HfO2,4.1383
mp-776965,Na3Sb(PO4)2,4.090199999999999
mp-777338,Li5Ni2(PO4)3,4.1002
mp-777678,LiFeF4,4.0901000000000005
mp-777777,PH18C6N3O,4.0877
mp-777920,LiFeF4,4.1165
mp-780333,Li3Bi2(PO4)3,4.1032
mp-780370,Sm3Al5O12,4.1378
mp-780406,Lu4Al2O9,4.145899999999999
mp-780420,Lu4Al2O9,4.134399999999999
mp-780424,LiMn(PO3)3,4.1347
mp-780619,RbTaO3,4.1175999999999995
mp-8346,Lu2Ge2O7,4.1234
mp-849391,InH9(NCl)3,4.0855
mp-849623,Li2FeP2O7,4.1297
mp-8564,CsK2Sc(PO4)2,4.118600000000001
mp-865427,KSrCO3F,4.1032
mp-867261,RbSrCO3F,4.1334
mp-867643,NiH16(ClO8)2,4.1548
mp-867946,CdH10C3NCl3,4.1543
mp-9197,Li3AsO4,4.1579
mp-9332,KGaPO4F,4.1087
mp-943492,LiFeSO4F,4.1085
mp-9755,HfGeO4,4.1392
mp-989537,Cs2TlInF6,4.124899999999999
mp-989541,Rb2NaSbF6,4.1449
mp-998151,CaTlCl3,4.145
mp-998198,RbCaBr3,4.1307
mp-998417,CsSrI3,4.099600000000001
mvc-11781,CaTi2F10,4.1189
mvc-16116,Ba2AlSn2F11,4.128699999999999
mvc-2201,MgMn(PO3)4,4.0912999999999995
mvc-3272,YMnF5,4.1019
mvc-3394,MgMnF4,4.0787
mvc-3416,ZnBiF5,4.0903
mvc-6739,Ti(SiO3)2,4.0901
mp-1002069,NaLiICl,4.1933
mp-1017514,MgSiN2,4.225300000000001
mp-1019532,BaAl4O7,4.213800000000001
mp-1019545,Be(PN2)2,4.194299999999999
mp-1019562,Ca2SiO4,4.1738
mp-1019777,K2La2B2O7,4.2027
mp-1019787,K2NaZn(BO2)5,4.2332
mp-1019891,KPSO2,4.185899999999999
mp-1020160,Na3Zn(BO2)5,4.222099999999999
mp-1020626,Zr2Ga(PO4)3,4.2
mp-1020643,Rb3Zn(BO2)5,4.175
mp-10348,LaSc3(BO3)4,4.1792
mp-1037595,NaYMg30O32,4.2097999999999995
mp-1037632,NaYMg30O32,4.2158999999999995
mp-1038116,CaMg30NiO32,4.2234
mp-1039783,NaMg30GaO32,4.1714
mp-1040051,LiMg30GaO32,4.2325
mp-1040099,LiMg30BO32,4.2364999999999995
mp-1040135,LiMg30BO32,4.209599999999999
mp-1040140,LiLaMg30O32,4.221400000000001
mp-10499,LiZr2(PO4)3,4.2371
mp-1056920,CsI,4.2301
mp-1066400,NaN3,4.2042
mp-1078861,Mg(BrO3)2,4.1945
mp-1080005,Cs3Li2Br5,4.2273
mp-1080284,Rb2MgSi5O12,4.1838
mp-1094112,NbOF3,4.227399999999999
mp-1095292,GeF2,4.1965
mp-1095485,BaGe(PO4)2,4.1787
mp-1098637,KMg30AlO32,4.2307999999999995
mp-1101981,SrGe(PO4)2,4.2076
mp-1105857,BiPO4,4.212199999999999
mp-1105952,NaFeSO4F,4.2413
mp-1111927,K2LiCrF6,4.1685
mp-1111948,Na3AlCl6,4.1984
mp-1112113,Cs2RbYBr6,4.1764
mp-1112608,Cs2KSbF6,4.2191
mp-1112754,Cs2KPrBr6,4.2344
mp-1112758,Cs2KNdBr6,4.2401
mp-1114386,Rb2AlInF6,4.229100000000001
mp-1114433,Rb2NaAlCl6,4.2429
mp-1114576,Rb2LiSbF6,4.2296
mp-1114601,Rb2NaYBr6,4.2307
mp-1114613,Rb2YTlCl6,4.202500000000001
mp-11585,La2MgGeO6,4.208600000000001
mp-1173427,P2H26AuC9Cl3O4,4.1697
mp-1176564,LiTmO2,4.1811
mp-1176731,LiFe2F5,4.1688
mp-1177146,Li5Bi(P2O7)2,4.2208000000000006
mp-1178011,Li2Fe2(SO4)3,4.1795
mp-1178115,LaAl3O6,4.2199
mp-1178155,La3AlO6,4.2094000000000005
mp-1178167,K2LaPCO7,4.2015
mp-1178472,CaTm2O4,4.2338
mp-1180702,Li2BH6N,4.1955
mp-1181348,H2CO2,4.2363
mp-1181677,H4N2O3,4.2135
mp-1189432,Zn(H3C)2,4.2397
mp-1191252,LaPO4,4.191000000000001
mp-1191511,K2FeP2O7,4.1612
mp-1191644,H2S,4.1915000000000004
mp-1194133,PrCo(CN)6,4.2032
mp-1194165,Ba3Ge2(B3O8)2,4.1861
mp-1194549,Ba2B6PbO12,4.232
mp-1194650,CsH3CN2O,4.232200000000001
mp-1194730,RbZr2(AsO4)3,4.2139
mp-1194837,Ba3As2H34O25,4.1769
mp-1194940,Na2FePO4F,4.2036999999999995
mp-1195213,Bi2(SO4)3,4.2256
mp-1195282,ZnH6Cl2O3,4.2137
mp-1195296,KSb(SO4)2,4.231199999999999
mp-1195518,Na3Tm(SiO3)3,4.2135
mp-1195677,ThTeSO7,4.224399999999999
mp-1195859,NaBH34(C3N)4,4.1738
mp-1196113,TlP(HO2)2,4.1974
mp-1196875,LiH4CN3,4.2192
mp-1197163,Li5Ca9B7O21F2,4.2013
mp-1197875,Ba4NaAl2B8(BrO6)3,4.195
mp-1198065,BaMgBO3F,4.1903
mp-1198088,KH3CO6,4.1944
mp-1198941,KNi3P3O11,4.161300000000001
mp-1199075,H3CSO3,4.1741
mp-1199489,CsAgH12C4S4(NO4)2,4.2182
mp-1199996,NaB7(H9O10)2,4.2023
mp-1200061,LiB6H21N5,4.1975
mp-1200443,CaSnP6(HO)12,4.2402
mp-1200490,Tb4Al2O9,4.242500000000001
mp-1201027,Na2CO3,4.1922
mp-1201486,SnH12C6(NO2)2,4.2179
mp-1201917,Na9Sc(MoO4)6,4.2232
mp-1202262,NaCaPH18SO12,4.183
mp-1202291,BiB4(HO3)3,4.2397
mp-1202968,Si2H36C12N6O7,4.1874
mp-1203085,Na3Y(SiO3)3,4.2323
mp-1203262,SiH12C4(N5F3)2,4.2061
mp-1203440,LiZnSO4F,4.2074
mp-1203946,ZnPH5O6,4.1732000000000005
mp-1203990,CrH20N2O6F5,4.1764
mp-1204026,SiO2,4.1957
mp-1204472,Y3Se2ClO8,4.21
mp-1205417,C,4.1975
mp-1207487,Zn3B7IO13,4.211500000000001
mp-1209159,RbSc(WO4)2,4.1864
mp-1210309,Na3TbBr6,4.2212
mp-1210364,Na2Sm2B2O7,4.2386
mp-1210388,NaH8CN5O3,4.1782
mp-1210390,Na2TmMoPO8,4.2299
mp-1210421,NaCaZrFeSi2O8F,4.2159
mp-1210441,Na3LuBr6,4.2011
mp-1210506,Na3HoBr6,4.2146
mp-1210529,Na3ErBr6,4.2115
mp-1210536,Na3DyBr6,4.2251
mp-1210970,MnP2H6O5,4.1723
mp-1210974,LiH2CN5,4.1604
mp-1211349,KSc(WO4)2,4.1713000000000005
mp-1211750,KAlBr4,4.2138
mp-1212936,MnBP(HO3)2,4.1857999999999995
mp-1213157,CsSc(WO4)2,4.1849
mp-1213159,CsSc(SO4)2,4.2123
mp-1213675,FeBP(HO3)2,4.236400000000001
mp-1213976,CaGaH5,4.1832
mp-1214476,BaNaPO4,4.172499999999999
mp-1214839,Al3Bi(BO3)4,4.1598999999999995
mp-1214991,Cs2ZnSi5O12,4.2057
mp-1215926,Zr2P2SO12,4.227
mp-1217784,SrYAl3O7,4.188000000000001
mp-1218016,SrSmAl3O7,4.2373
mp-1218319,SrCa3Zr16(PO4)24,4.201300000000001
mp-1218494,Sr3CaHf4O12,4.1782
mp-1218613,Sr7Ca2Al3(O4F)3,4.1709000000000005
mp-1218809,Sr3CaZr16(PO4)24,4.1978
mp-1218879,Sr2Al2SiO7,4.2102
mp-1219220,SiPN3,4.2131
mp-1219768,Rb2BaBr4,4.2176
mp-1220977,NaNd(WO4)2,4.2166
mp-1221141,Na5Br4Cl,4.2333
mp-1221279,Na3LiGa4(SiO3)8,4.225199999999999
mp-1221449,Na2Ca2(SiO3)3,4.2085
mp-1221451,Na2Al2B2O7,4.2355
mp-1221527,Na2Mg3Zn2(Si2O5)6,4.1812
mp-1221546,Na16Al12Si12I3ClO48,4.234999999999999
mp-1222323,LiNd(WO4)2,4.2167
mp-1222847,LaY3Sc4O12,4.2137
mp-1222988,LaH3(SO4)3,4.227399999999999
mp-1223152,LaMgAl11O19,4.1855
mp-1223240,La5AlSi2O13,4.1741
mp-1223495,KLa(WO4)2,4.2207
mp-1223543,KH3(SeO3)2,4.2195
mp-1223564,KMg3AlSi3(HO6)2,4.207199999999999
mp-1224714,KSr4Si8H17O29,4.2387
mp-1226237,Cs2BaBr4,4.1658
mp-1227104,CaYAl3O7,4.1991
mp-1227109,CaSmAl3O7,4.236
mp-1227559,Ca2SiO4,4.173500000000001
mp-1227644,Ca4Mg3Fe(SiO3)8,4.2042
mp-1228692,BaCaZr8(PO4)12,4.2044
mp-1229061,Ba2Pb(SO4)3,4.184900000000001
mp-1229190,BaCa3Zr16(PO4)24,4.178100000000001
mp-1229290,CsSc3H6(Se3O10)2,4.2231
mp-1238387,CdP2(HO2)4,4.2202
mp-1238430,RbC2N3,4.1979
mp-1239225,Li7SiPO8,4.2092
mp-1245057,B2O3,4.231
mp-1245060,BeO,4.2229
mp-1245185,B2O3,4.1765
mp-1248468,NaCaAlSi2O7,4.2338
mp-12533,La2Hf2O7,4.232799999999999
mp-13061,Y2O3,4.194000000000001
mp-13063,Tb2O3,4.2313
mp-13065,Ho2O3,4.2423
mp-13066,Er2O3,4.196899999999999
mp-1539332,TiZnF6,4.1957
mp-1638873,Li3Fe2P4HO14,4.2043
mp-16553,NaCa9Mn(PO4)7,4.244
mp-1661928,LiFe(PO3)3,4.1654
mp-17481,Mg4Ta2O9,4.2120999999999995
mp-17694,Ca5Al6O14,4.2272
mp-18480,Na3Ca2TaO6,4.234299999999999
mp-1858,HfO2,4.2089
mp-18703,BaMnP2O7,4.2123
mp-19057,CaNiP2O7,4.2264
mp-19254,FeSO4,4.2084
mp-22730,Na2MoO4,4.1903
mp-22899,LiI,4.2402999999999995
mp-23057,CsLiBr2,4.1846
mp-23645,KBiS(ClO2)2,4.1775
mp-23653,Na3MgC2ClO6,4.1751
mp-23655,Na4Al3Si3IO12,4.162
mp-23664,YH3(CO2)3,4.214799999999999
mp-23922,HN,4.1834999999999996
mp-23939,H2O2,4.1904
mp-24022,RbH3(SeO3)2,4.1704
mp-24026,Si3H9N,4.1893
mp-24088,NiH8(ClO2)2,4.2091
mp-24354,H7Se2NO6,4.2222
mp-24367,Na2AsH15O11,4.1686000000000005
mp-24422,CaHBr,4.1669
mp-24464,MgH4S2O9,4.2347
mp-24523,CsAlH24(SeO10)2,4.2024
mp-24729,RbGa2P2H5O11,4.1785000000000005
mp-25397,Li2NiPO4F,4.2289
mp-25445,Li3FePCO7,4.2223999999999995
mp-25845,Li2FeP2O7,4.1723
mp-26541,LiSb(PO3)4,4.2122
mp-27389,KSb2F7,4.1638
mp-27478,Na3PaF8,4.2204999999999995
mp-27511,MoOF4,4.1737
mp-27581,Pb7(ClF6)2,4.231
mp-28359,Ba2Fe3F10,4.1747000000000005
mp-28538,SiH3I,4.2096
mp-28578,CsI3F16,4.1716999999999995
mp-28634,KI3F16,4.1785
mp-28872,RbBrO3,4.1801
mp-28974,TiF4,4.166
mp-29155,TlB3O5,4.2259
mp-29422,HfCl4,4.1843
mp-2948,Si2N2O,4.2014
mp-29844,Tb(AlCl4)3,4.2224
mp-29992,AsPbF7,4.2183
mp-30247,Mg(HO)2,4.1944
mp-30274,AcBrO,4.2407
mp-3125,K3Zn2F7,4.1799
mp-31302,KCO3,4.2352
mp-31961,LiMn2(PO3)5,4.2047
mp-3378,SrHfO3,4.1772
mp-3393,Sr3Al2O6,4.2046
mp-3446,SrTm2O4,4.1744
mp-3466,PrAlO3,4.221299999999999
mp-3756,SmTaO4,4.1921
mp-39123,Na3Zr2Si2PO12,4.2135
mp-41734,Na8Al6Si6SO28,4.1847
mp-42227,Cs2ZrTlOF5,4.2386
mp-4223,Na3PO4,4.1727
mp-4481,Ca2SiO4,4.200699999999999
mp-4626,CaCO3,4.1878
mp-4718,NdTaO4,4.1919
mp-504340,LiSb(PO3)4,4.1846
mp-504910,Sr(BrO3)2,4.198099999999999
mp-505130,CsReO4,4.179600000000001
mp-505772,Rb2NaH5(CO4)2,4.212
mp-531317,P4N6O,4.167
mp-531530,MgAl2O4,4.183400000000001
mp-534870,Na4Ga3Si3B(HO3)4,4.2427
mp-535042,Na4Al3Ge3B(HO3)4,4.2071
mp-540231,Li2FeP2O7,4.1959
mp-540313,LiFe(PO3)3,4.1886
mp-540421,Li2MnP2O7,4.1724
mp-541071,KZrP2HO8,4.2158999999999995
mp-541111,AlGaCl4,4.2234
mp-541281,BaNdGaO4,4.1731
mp-542043,K4H6C2O9,4.1658
mp-542420,Cs2NiH12(SO7)2,4.2334
mp-542686,K4Na2(Si2O5)3,4.1789000000000005
mp-542967,SnSO4,4.1876999999999995
mp-546202,Li4CO4,4.1878
mp-5487,Sr3SiO5,4.1802
mp-549207,Li4CO4,4.1774
mp-554003,Sr4Li(BO3)3,4.1875
mp-554157,KNaZnP2O7,4.2047
mp-554346,KSr4(BO3)3,4.1716
